"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2025-10-23","10:35","경기","안산시 상록구","용신로","경기도 안산시상록구 일동 705-1도","경기도 안산시상록구 사동 1270-6도","19","63","7","매우좋음"
"2025-10-23","10:25","경기","안산시 상록구","반월로","경기도 안산시상록구 건건동 335-7전","경기도 안산시상록구 건건동 931-2도","18","65","21","매우좋음"
"2025-10-24","15:27","경기","고양시 덕양구","호수로","경기도 고양시덕양구 토당동 282-8도","경기도 고양시덕양구 내곡동 428-5 도","21","51","16","매우좋음"
"2025-10-24","14:55","경기","고양시 덕양구","호국로","경기도 고양시덕양구 벽제동 4-27 도","경기도 고양시덕양구 행주외동","20","53","6","매우좋음"
"2025-10-24","14:46","경기","고양시 덕양구","푸른마을로","경기도 고양시덕양구 고양동 778전","경기도 고양시덕양구 고양동 444-11천","19","56","6","매우좋음"
"2025-10-24","14:26","경기","고양시 덕양구","북한산로","경기도 고양시덕양구 효자동 224 천","경기도 고양시덕양구 지축동 9-3도","19","57","4","매우좋음"
"2025-10-24","14:09","경기","고양시 덕양구","신원1로","경기도 고양시덕양구 신원동 676 도","경기도 고양시덕양구 신원동 671 도","19","59","3","매우좋음"
"2025-10-24","13:59","경기","고양시 덕양구","신원2로","경기도 고양시덕양구 신원동 671 도","경기도 고양시덕양구 신원동 673-8도","21","52","3","매우좋음"
"2025-10-24","13:46","경기","고양시 덕양구","권율대로","경기도 고양시덕양구 강매동 604-29답","경기도 고양시덕양구 신원동 671 도","20","52","11","매우좋음"
"2025-10-24","14:45","경기","고양시 덕양구","도래울로","경기도 고양시덕양구 도내동 949 도","경기도 고양시덕양구 도내동 1009 도","20","56","3","매우좋음"
"2025-10-24","14:37","경기","고양시 덕양구","덕수천1로","경기도 고양시덕양구 삼송동 391 도","경기도 고양시덕양구 삼송동 377도","20","58","5","매우좋음"
"2025-10-24","14:28","경기","고양시 덕양구","삼송로","경기도 고양시덕양구 원흥동 151-4답","경기도 고양시덕양구 지축동 515-5전","20","57","1","매우좋음"
"2025-10-24","14:20","경기","고양시 덕양구","동세로","경기도 고양시덕양구 동산동 159-29 도","경기도 고양시덕양구 원흥동 693 도","20","55","5","매우좋음"
"2025-10-24","14:04","경기","고양시 덕양구","화랑로","경기도 고양시덕양구 화전동 229-33답","경기도 고양시덕양구 동산동 159-3 도","20","56","51","좋음"
"2025-10-24","13:38","경기","고양시 덕양구","중앙로","경기도 고양시덕양구 내곡동 170-2 도","경기도 고양시덕양구 덕은동 561구","20","57","45","매우좋음"
"2025-10-24","13:31","서울","구로구","경인로","서울특별시 구로구 신도림동 330-7도","서울특별시 구로구 온수동 44-23 도","21","54","5","매우좋음"
"2025-10-24","13:20","서울","구로구","새말로","서울특별시 구로구 구로동 1-25 천","서울특별시 구로구 구로동 496-128도","20","57","22","매우좋음"
"2025-10-24","13:18","서울","구로구","벚꽃로","서울특별시 구로구 가리봉동 2-2도","서울특별시 구로구 구로동 496-128도","20","56","2","매우좋음"
"2025-10-24","13:11","서울","구로구","가마산로","서울특별시 구로구 구로동 68-1 천","서울특별시 구로구 구로동 699-9 도","20","56","3","매우좋음"
"2025-10-24","13:05","서울","구로구","공원로","서울특별시 구로구 신도림동 413-2도","서울특별시 구로구 구로동 50 도","20","56","2","매우좋음"
"2025-10-24","12:58","서울","구로구","신도림로","서울특별시 구로구 신도림동 290-10 도","서울특별시 구로구 신도림동 312-16도","19","59","3","매우좋음"
"2025-10-24","12:51","서울","구로구","구로중앙로","서울특별시 구로구 구로동 147-5 도","서울특별시 양천구 신정동 330-8제","20","57","3","매우좋음"
"2025-10-24","12:39","서울","구로구","도림로","서울특별시 영등포구 대림동 1054-1 천","서울특별시 구로구 가리봉동 25-45 도","21","56","6","매우좋음"
"2025-10-24","12:29","서울","구로구","디지털로","서울특별시 구로구 가리봉동 127-30 도","서울특별시 구로구 구로동 179-94 천","20","57","7","매우좋음"
"2025-10-24","12:18","서울","구로구","구로동로","서울특별시 구로구 구로동 496-128도","서울특별시 구로구 가리봉동 121-50도","20","58","7","매우좋음"
"2025-10-24","11:07","서울","구로구","서해안로","서울특별시 구로구 항동 산50-10 도","서울특별시 구로구 개봉동 237-12 철","18","63","5","매우좋음"
"2025-10-24","10:53","서울","구로구","부일로","서울특별시 구로구 궁동 197-63 도","서울특별시 구로구 온수동 56도","18","62","9","매우좋음"
"2025-10-24","10:41","서울","구로구","고척로","서울특별시 구로구 고척동 186-4 도","서울특별시 구로구 오류동 6-2도","18","63","9","매우좋음"
"2025-10-24","10:35","서울","구로구","중앙로","서울특별시 구로구 고척동 69-9도","서울특별시 양천구 신정동 620-2도","18","63","20","매우좋음"
"2025-10-24","10:27","서울","구로구","개봉로","서울특별시 구로구 개봉동 403-97도","서울특별시 구로구 개봉동 139-4 도","18","63","5","매우좋음"
"2025-10-24","10:18","서울","구로구","금오로","서울특별시 구로구 천왕동 278-3 도","서울특별시 구로구 천왕동 12-2도","17","67","63","좋음"
"2025-10-24","10:13","서울","구로구","천왕로","서울특별시 구로구 오류동 352-10 도","서울특별시 구로구 천왕동 278-3 도","17","66","4","매우좋음"
"2025-10-24","09:59","서울","구로구","오리로","서울특별시 구로구 궁동 5 도","서울특별시 구로구 천왕동 3-5천","17","65","5","매우좋음"
"2025-10-24","14:17","서울","관악구","과천대로","서울특별시 관악구 남현동","서울특별시 관악구 남현동 산93-5임","21","51","30","매우좋음"
"2025-10-24","13:54","서울","관악구","남부순환로","서울특별시 관악구 신림동 1674-6도","서울특별시 동작구 사당동 1112도","20","50","3","매우좋음"
"2025-10-24","13:45","서울","관악구","문성로","서울특별시 관악구 신림동 808-263천","서울특별시 관악구 신림동 산122-13 도","20","52","37","매우좋음"
"2025-10-24","13:32","서울","관악구","호암로","서울특별시 관악구 신림동 산102-11임","서울특별시 관악구 신림동 288-7 도","20","52","2","매우좋음"
"2025-10-24","12:16","서울","관악구","쑥고개로","서울특별시 관악구 봉천동 1693-29도","서울특별시 관악구 신림동 808-133천","20","51","3","매우좋음"
"2025-10-24","12:08","서울","관악구","양녕로","서울특별시 관악구 봉천동 1718-11 도","서울특별시 관악구 봉천동 979-5도","19","52","3","매우좋음"
"2025-10-24","12:03","서울","관악구","성현로","서울특별시 관악구 봉천동 7-17도","서울특별시 관악구 봉천동 1718-11 도","18","55","6","매우좋음"
"2025-10-24","11:47","서울","관악구","관악로","서울특별시 관악구 신림동 145-6 도","서울특별시 관악구 봉천동 1000-4도","20","51","13","매우좋음"
"2025-10-24","11:34","서울","관악구","신림로","서울특별시 관악구 신림동 1466-4천","서울특별시 관악구 신림동 145-6 도","19","52","2","매우좋음"
"2025-10-24","11:22","서울","관악구","은천로","서울특별시 관악구 봉천동 7-17도","서울특별시 관악구 봉천동 976-9천","19","54","3","매우좋음"
"2025-10-24","11:11","서울","관악구","낙성대로","서울특별시 관악구 봉천동 산37-2임","서울특별시 관악구 봉천동 1693-38도","18","55","3","매우좋음"
"2025-10-24","10:43","서울","관악구","봉천로","서울특별시 관악구 신림동 1677-5천","서울특별시 관악구 봉천동 1693-66구","18","56","2","매우좋음"
"2025-10-24","10:37","서울","관악구","신사로","서울특별시 관악구 신림동 1674도","서울특별시 관악구 신림동 22답","17","58","9","매우좋음"
"2025-10-24","10:16","서울","관악구","난곡로","서울특별시 관악구 신림동 산87-11도","서울특별시 관악구 신림동 534천","17","59","2","매우좋음"
"2025-10-24","09:10","전남","여수시","쌍봉로","전라남도 여수시 학동 134도","전라남도 여수시 둔덕동 526도","18","66","4","매우좋음"
"2025-10-24","09:15","충북","충주시","금봉대로","충청북도 충주시 금릉동 255-31도","충청북도 충주시 호암동 509-3 도","15","79","2","매우좋음"
"2025-10-24","13:40","경기","안산시 단원구","원선1로","경기도 안산시단원구 선부동 955도","경기도 안산시단원구 원곡동 993-7도","20","53","4","매우좋음"
"2025-10-24","13:33","경기","안산시 단원구","선부광장남로","경기도 안산시단원구 원곡동 940도","경기도 안산시단원구 선부동 1158-22도","20","54","26","매우좋음"
"2025-10-24","13:19","경기","안산시 단원구","선부광장1로","경기도 안산시단원구 선부동 1158도","경기도 안산시단원구 선부동 1158도","20","53","5","매우좋음"
"2025-10-24","13:14","경기","안산시 단원구","선부광장로","경기도 안산시단원구 선부동 1075도","경기도 안산시단원구 선부동 1075도","20","53","1","매우좋음"
"2025-10-24","13:09","경기","안산시 단원구","원선로","경기도 안산시단원구 원곡동 993-7도","경기도 안산시단원구 선부동 955도","19","56","13","매우좋음"
"2025-10-24","11:41","경기","안산시 단원구","초지로","경기도 안산시단원구 초지동 794 도","경기도 안산시단원구 초지동 602-2도","20","56","3","매우좋음"
"2025-10-24","11:34","경기","안산시 단원구","신안산대학로","경기도 안산시단원구 초지동 663-10도","경기도 안산시단원구 초지동 660-27 도","19","57","9","매우좋음"
"2025-10-24","11:29","경기","안산시 단원구","연수원로","경기도 안산시단원구 원곡동 993-7도","경기도 안산시단원구 원시동 804도","19","59","1","매우좋음"
"2025-10-24","11:27","경기","안산시 단원구","풍전로","경기도 안산시단원구 원시동 803도","경기도 안산시단원구 원곡동 935-1도","19","58","2","매우좋음"
"2025-10-24","11:18","경기","안산시 단원구","지곡로","경기도 안산시단원구 선부동 1158-12도","경기도 안산시단원구 원곡동 993-1도","19","56","8","매우좋음"
"2025-10-24","11:12","경기","안산시 단원구","석수로","경기도 안산시단원구 선부동 1166 도","경기도 안산시단원구 선부동 1158-12도","18","60","8","매우좋음"
"2025-10-24","11:05","경기","안산시 단원구","달미로","경기도 안산시단원구 선부동 1158-12도","경기도 안산시단원구 선부동 1166-2 도","19","58","3","매우좋음"
"2025-10-24","10:57","경기","안산시 단원구","와동공원로","경기도 안산시단원구 와동 863도","경기도 안산시단원구 선부동 1158-12도","19","60","16","매우좋음"
"2025-10-24","10:47","경기","안산시 단원구","와동로","경기도 안산시단원구 고잔동 630도","경기도 안산시단원구 와동 268도","19","59","15","매우좋음"
"2025-10-24","10:24","경기","안산시 단원구","선부로","경기도 안산시단원구 선부동 1158-7도","경기도 안산시단원구 와동 268-1도","18","63","4","매우좋음"
"2025-10-24","10:16","경기","안산시 단원구","시흥대로","경기도 안산시단원구 선부동 62-9도","경기도 안산시단원구 선부동 산20-2도","17","64","12","매우좋음"
"2025-10-24","09:57","경기","안산시 단원구","성곡로","경기도 안산시단원구 성곡동 622-1도","경기도 시흥시 거모동 1678-80도","17","65","12","매우좋음"
